qft_nativegates_rigetti_qiskit_opt3_10.qasm, 34.1, 6736.7,0.571964
dj_nativegates_rigetti_qiskit_opt3_10.qasm, 3.3, 647.2,0.93467
modulo_2.qasm, 0.9, 175.9,0.978084
multiply_2.qasm, 3.8, 753.5,0.832398
