qft_nativegates_rigetti_qiskit_opt3_10.qasm, 1620.17, 321874,0.467593
dj_nativegates_rigetti_qiskit_opt3_10.qasm, 940.655, 186914,0.805205
modulo_2.qasm, 448.336, 89090.5,0.739786
multiply_2.qasm, 372.209, 73849.1,0.778042
